"Adresse","Type de contenu","Taille (octets)","Liens entrants IMG","Indexabilité","Statut d'indexabilité","Dimensions"
"https://www.wienerschnitzel.com/wp-content/uploads/2023/06/Fanta-Transparent.png","image/png","15232","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2023/06/Sprite-Transparent.png","image/png","14865","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2023/06/Barqs-Transparent.png","image/png","17490","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/11/drinks-iced-tea.png","image/png","11412","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2023/08/DrPepper-Transparent.png","image/png","18165","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2023/06/Diet-Coke-transparent-1.png","image/png","16770","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2023/06/Coca-Cola-transparent.png","image/png","16964","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2025/02/Tea-Lock-up2.png","image/png","146384","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2023/06/Minute-Maid-Lemonade-Transparent.png","image/png","12097","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2017/06/coffee-1.png","image/png","13731","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2016/04/hashbrowns.png","image/png","28486","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2020/10/Lemonade-Lock-up-1.png","image/png","135937","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2017/06/breakfast-orange-juice.png","image/png","15698","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/breakfast-burrito.png","image/png","31462","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2014/10/breakfast-biscuit-sandwich.png","image/png","23891","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2016/10/chili-cheese-burrito.png","image/png","30348","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2025/10/Chili-Cheese4-300x300.png","image/png","21165","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2025/10/corndogs-chilicheese-300x190.png","image/png","26128","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2025/10/Chili-Cheese3-1024x1024.png","image/png","162737","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2025/10/Screenshot-2025-10-22-at-4.56.42-PM.png","image/png","17647","1","Indexable","",""
"https://www.wienerschnitzel.com/wp-content/uploads/2025/10/Chili-Cheese3-300x300.png","image/png","20766","1","Indexable","",""
