"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Title 1","Longueur du Title 1","Largeur en pixels du Title 1","Meta Description 1","Longueur de la Meta Description 1","Largeur en pixels de la Meta Description 1","Meta Keywords 1","Longueur des Meta Keywords 1","H1-1","Longueur du H1-1","H2-1","Longueur du H2-1","H2-2","Longueur du H2-2","Meta Robots 1","Balise X-Robots 1","Meta Refresh 1","Élément de lien en version canonique 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Élément de lien amphtml","Taille (octets)","Transféré (octets)","Total transféré (en octets)","CO2 (mg)","Empreinte carbone","Nombre de mots","Nombre de phrases","Moyenne de mots par phrase","Score de lisibilité de Flesch","Lisibilité","Ratio texte","Crawl profondeur","Profondeur du dossier","Link Score","Liens entrants","Liens entrants uniques","Liens entrants JS uniques","% du total","Liens sortants","Liens sortants uniques","Liens sortants JS uniques","Liens sortants externes","Liens sortants externes uniques","Liens sortants JS externes uniques","Quasi-doublon le plus proche","Nombre de quasi-doublons","Erreurs d'orthographe","Erreurs de grammaire","Hachage","Temps de réponse","Last Modified","URL de redirection","Type de redirection","Cookies","Language","Version HTTP","Lien alternate mobile","Adresse sémantiquement similaire la plus proche","Score de similarité sémantique","Nbre sémantiquement similaires","Score de pertinence sémantique","Adresse codée en URL","Horodatage du crawl"
"https://deltaco.com/news&item_id=247.html","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé","Del Taco - News - Article 247","29","256","Official Del Taco (R) website: Find locations, get coupons and Del Taco info, join Del Yeah! Rewards, check out the menu & nutrition info, explore Del Taco careers & franchising.","178","1072","del taco, fast food chain, franchise information, open 24 hours, macho burrito, gift cards, del taco coupons, Levy Acquisition Corp., Epic Burrito, Buck & Under Menu, Taco Nights, QSR, Del Yeah! Rewards, UnFreshingBelievable, Eat Well With Del, Fresca Bowls","257","Del Taco","8","News","4","","0","ALL","","","https://deltaco.com/index.php?page=news&item_id=247","","","","","","22992","22992","22992","8,808","","952","136","7,000","78,606","Assez facile","25,873","2","0","","19","16","0","17,780","33","24","0","22","14","0","","","","","97f8c50bd2595201b6d8b0fff5f74408","0,707","Wed, 11 Feb 2026 02:27:52 GMT","","","","en","1.1","","","","","","https://deltaco.com/news&item_id=247.html","2026-02-27 14:05:35"
"https://deltaco.com/news&item_id=260.html","text/html; charset=UTF-8","200","OK","Indexable","","Del Taco - News - Article 260","29","256","Official Del Taco (R) website: Find locations, get coupons and Del Taco info, join Del Yeah! Rewards, check out the menu & nutrition info, explore Del Taco careers & franchising.","178","1072","del taco, fast food chain, franchise information, open 24 hours, macho burrito, gift cards, del taco coupons, Levy Acquisition Corp., Epic Burrito, Buck & Under Menu, Taco Nights, QSR, Del Yeah! Rewards, UnFreshingBelievable, Eat Well With Del, Fresca Bowls","257","Del Taco","8","News","4","","0","ALL","","","","","","","","","22160","22160","22160","8,489","","751","99","7,586","72,968","Assez facile","21,793","2","0","","4","2","0","2,220","36","26","0","21","14","0","","","","","8c519c2a322657d040d97f52272151fa","0,213","Wed, 11 Feb 2026 21:39:40 GMT","","","","en","1.1","","","","","","https://deltaco.com/news&item_id=260.html","2026-02-27 14:05:36"
"https://deltaco.com/news&item_id=248.html","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé","Del Taco - News - Article 248","29","256","Official Del Taco (R) website: Find locations, get coupons and Del Taco info, join Del Yeah! Rewards, check out the menu & nutrition info, explore Del Taco careers & franchising.","178","1072","del taco, fast food chain, franchise information, open 24 hours, macho burrito, gift cards, del taco coupons, Levy Acquisition Corp., Epic Burrito, Buck & Under Menu, Taco Nights, QSR, Del Yeah! Rewards, UnFreshingBelievable, Eat Well With Del, Fresca Bowls","257","Del Taco","8","News","4","","0","ALL","","","https://deltaco.com/index.php?page=news&item_id=248","","","","","","23366","23366","23366","8,951","","1012","138","7,333","68,061","Normal","28,126","2","0","","19","16","0","17,780","33","24","0","20","13","0","","","","","9ad9672e3330e3908865bfbc1f63c954","0,228","Wed, 11 Feb 2026 02:27:53 GMT","","","","en","1.1","","","","","","https://deltaco.com/news&item_id=248.html","2026-02-27 14:05:36"
"https://deltaco.com/news&item_id=252.html","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé","Del Taco - News - Article 252","29","256","Official Del Taco (R) website: Find locations, get coupons and Del Taco info, join Del Yeah! Rewards, check out the menu & nutrition info, explore Del Taco careers & franchising.","178","1072","del taco, fast food chain, franchise information, open 24 hours, macho burrito, gift cards, del taco coupons, Levy Acquisition Corp., Epic Burrito, Buck & Under Menu, Taco Nights, QSR, Del Yeah! Rewards, UnFreshingBelievable, Eat Well With Del, Fresca Bowls","257","Del Taco","8","News","4","","0","ALL","","","https://deltaco.com/index.php?page=news&item_id=252","","","","","","23180","23180","23180","8,880","","971","128","7,586","69,665","Normal","27,520","2","0","","19","16","0","17,780","33","24","0","20","13","0","","","","","d1cf1f059c33c065fcfcf9d7f99713f3","0,251","Wed, 11 Feb 2026 02:27:53 GMT","","","","en","1.1","","","","","","https://deltaco.com/news&item_id=252.html","2026-02-27 14:05:36"
"https://deltaco.com/news","text/html; charset=iso-8859-1","302","Found","Non indexable","Redirigé","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","213","213","213","0,082","","0","","","","","0,000","2","0","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,308","","https://deltaco.com/news.html","Redirection HTTP","","","1.1","","","","","","https://deltaco.com/news","2026-02-27 14:05:36"
"https://deltaco.com/news&item_id=246.html","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé","Del Taco - News - Article 246","29","256","Official Del Taco (R) website: Find locations, get coupons and Del Taco info, join Del Yeah! Rewards, check out the menu & nutrition info, explore Del Taco careers & franchising.","178","1072","del taco, fast food chain, franchise information, open 24 hours, macho burrito, gift cards, del taco coupons, Levy Acquisition Corp., Epic Burrito, Buck & Under Menu, Taco Nights, QSR, Del Yeah! Rewards, UnFreshingBelievable, Eat Well With Del, Fresca Bowls","257","Del Taco","8","News","4","","0","ALL","","","https://deltaco.com/index.php?page=news&item_id=246","","","","","","33314","33314","33314","12,762","","2413","343","7,035","65,975","Normal","46,342","2","0","","19","16","0","17,780","33","24","0","23","15","0","","","","","e6edb4bd8f749997e98ef0690d8a3922","0,350","Wed, 11 Feb 2026 02:27:53 GMT","","","","en","1.1","","","","","","https://deltaco.com/news&item_id=246.html","2026-02-27 14:05:36"
"https://deltaco.com/news&item_id=249.html","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé","Del Taco - News - Article 249","29","256","Official Del Taco (R) website: Find locations, get coupons and Del Taco info, join Del Yeah! Rewards, check out the menu & nutrition info, explore Del Taco careers & franchising.","178","1072","del taco, fast food chain, franchise information, open 24 hours, macho burrito, gift cards, del taco coupons, Levy Acquisition Corp., Epic Burrito, Buck & Under Menu, Taco Nights, QSR, Del Yeah! Rewards, UnFreshingBelievable, Eat Well With Del, Fresca Bowls","257","Del Taco","8","News","4","","0","ALL","","","https://deltaco.com/index.php?page=news&item_id=249","","","","","","24210","24210","24210","9,274","","1144","148","7,730","69,131","Normal","30,346","2","0","","19","16","0","17,780","33","24","0","20","13","0","","","","","ef62bb0356d2353323d9fb9b496b161f","0,331","Wed, 11 Feb 2026 02:27:53 GMT","","","","en","1.1","","","","","","https://deltaco.com/news&item_id=249.html","2026-02-27 14:05:37"
"https://deltaco.com/news&item_id=254.html","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé","Del Taco - News - Article 254","29","256","Official Del Taco (R) website: Find locations, get coupons and Del Taco info, join Del Yeah! Rewards, check out the menu & nutrition info, explore Del Taco careers & franchising.","178","1072","del taco, fast food chain, franchise information, open 24 hours, macho burrito, gift cards, del taco coupons, Levy Acquisition Corp., Epic Burrito, Buck & Under Menu, Taco Nights, QSR, Del Yeah! Rewards, UnFreshingBelievable, Eat Well With Del, Fresca Bowls","257","Del Taco","8","News","4","","0","ALL","","","https://deltaco.com/index.php?page=news&item_id=254","","","","","","24079","24079","24079","9,224","","1123","140","8,021","68,516","Normal","30,080","2","0","","19","16","0","17,780","33","24","0","20","13","0","","","","","5689c6c85bcb0fd10433bd0bd35a1c60","0,372","Wed, 11 Feb 2026 02:27:53 GMT","","","","en","1.1","","","","","","https://deltaco.com/news&item_id=254.html","2026-02-27 14:05:37"
"https://deltaco.com/news&item_id=244.html","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé","Del Taco - News - Article 244","29","256","Official Del Taco (R) website: Find locations, get coupons and Del Taco info, join Del Yeah! Rewards, check out the menu & nutrition info, explore Del Taco careers & franchising.","178","1072","del taco, fast food chain, franchise information, open 24 hours, macho burrito, gift cards, del taco coupons, Levy Acquisition Corp., Epic Burrito, Buck & Under Menu, Taco Nights, QSR, Del Yeah! Rewards, UnFreshingBelievable, Eat Well With Del, Fresca Bowls","257","Del Taco","8","News","4","","0","ALL","","","https://deltaco.com/index.php?page=news&item_id=244","","","","","","24368","24368","24368","9,335","","1146","167","6,862","70,460","Assez facile","30,551","2","0","","19","16","0","17,780","33","24","0","20","13","0","","","","","cdbd6b78b1b1230e742fb86191006c03","0,244","Wed, 11 Feb 2026 02:27:53 GMT","","","","en","1.1","","","","","","https://deltaco.com/news&item_id=244.html","2026-02-27 14:05:37"
"https://deltaco.com/news&item_id=259.html","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé","Del Taco - News - Article 259","29","256","Official Del Taco (R) website: Find locations, get coupons and Del Taco info, join Del Yeah! Rewards, check out the menu & nutrition info, explore Del Taco careers & franchising.","178","1072","del taco, fast food chain, franchise information, open 24 hours, macho burrito, gift cards, del taco coupons, Levy Acquisition Corp., Epic Burrito, Buck & Under Menu, Taco Nights, QSR, Del Yeah! Rewards, UnFreshingBelievable, Eat Well With Del, Fresca Bowls","257","Del Taco","8","News","4","","0","ALL","","","https://deltaco.com/index.php?page=news&item_id=259","","","","","","22147","22147","22147","8,484","","831","109","7,624","71,637","Assez facile","24,282","2","0","","19","16","0","17,780","33","24","0","20","13","0","","","","","f058b95c203f305452feb2bea386050d","0,370","Wed, 11 Feb 2026 02:27:53 GMT","","","","en","1.1","","","","","","https://deltaco.com/news&item_id=259.html","2026-02-27 14:05:37"
"https://deltaco.com/news&item_id=251.html","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé","Del Taco - News - Article 251","29","256","Official Del Taco (R) website: Find locations, get coupons and Del Taco info, join Del Yeah! Rewards, check out the menu & nutrition info, explore Del Taco careers & franchising.","178","1072","del taco, fast food chain, franchise information, open 24 hours, macho burrito, gift cards, del taco coupons, Levy Acquisition Corp., Epic Burrito, Buck & Under Menu, Taco Nights, QSR, Del Yeah! Rewards, UnFreshingBelievable, Eat Well With Del, Fresca Bowls","257","Del Taco","8","News","4","","0","ALL","","","https://deltaco.com/index.php?page=news&item_id=251","","","","","","23464","23464","23464","8,989","","1022","134","7,627","66,151","Normal","28,293","2","0","","19","16","0","17,780","33","24","0","20","13","0","","","","","23210379c26f9ee28a103c825b2498e1","0,217","Wed, 11 Feb 2026 02:27:53 GMT","","","","en","1.1","","","","","","https://deltaco.com/news&item_id=251.html","2026-02-27 14:05:37"
"https://deltaco.com/news&item_id=243.html","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé","Del Taco - News - Article 243","29","256","Official Del Taco (R) website: Find locations, get coupons and Del Taco info, join Del Yeah! Rewards, check out the menu & nutrition info, explore Del Taco careers & franchising.","178","1072","del taco, fast food chain, franchise information, open 24 hours, macho burrito, gift cards, del taco coupons, Levy Acquisition Corp., Epic Burrito, Buck & Under Menu, Taco Nights, QSR, Del Yeah! Rewards, UnFreshingBelievable, Eat Well With Del, Fresca Bowls","257","Del Taco","8","News","4","","0","ALL","","","https://deltaco.com/index.php?page=news&item_id=243","","","","","","22185","22185","22185","8,499","","824","126","6,540","70,320","Assez facile","24,334","2","0","","19","16","0","17,780","33","24","0","20","13","0","","","","","74f9448212060f7338c6c2acb4822be9","0,216","Wed, 11 Feb 2026 02:27:53 GMT","","","","en","1.1","","","","","","https://deltaco.com/news&item_id=243.html","2026-02-27 14:05:37"
"https://deltaco.com/termsandconditions","text/html; charset=iso-8859-1","302","Found","Non indexable","Redirigé","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","227","227","227","0,087","","0","","","","","0,000","2","0","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,212","","https://deltaco.com/termsandconditions.html","Redirection HTTP","","","1.1","","","","","","https://deltaco.com/termsandconditions","2026-02-27 14:05:37"
"https://deltaco.com/delyeahtermsandconditions.html","text/html; charset=UTF-8","200","OK","Non indexable","Canonisé","Del Taco - Del Yeah Terms and Conditions","40","374","Official Del Taco (R) website: Find locations, get coupons and Del Taco info, join Del Yeah! Rewards, check out the menu & nutrition info, explore Del Taco careers & franchising.","178","1072","del taco, fast food chain, franchise information, open 24 hours, macho burrito, gift cards, del taco coupons, Levy Acquisition Corp., Epic Burrito, Buck & Under Menu, Taco Nights, QSR, Del Yeah! Rewards, UnFreshingBelievable, Eat Well With Del, Fresca Bowls","257","Del Taco","8","TERMS OF USE","12","","0","ALL","","","https://deltaco.com/delyeahtermsandconditions","","","","","","41655","41655","41655","15,957","","4002","542","7,384","70,453","Assez facile","57,829","2","0","","3","2","0","2,220","18","11","0","20","13","0","","","","","96805c33c6be188675111e9ff595674f","0,222","Sat, 31 Jan 2026 03:13:58 GMT","","","","en","1.1","","","","","","https://deltaco.com/delyeahtermsandconditions.html","2026-02-27 14:05:37"
"https://deltaco.com/images/promos/2025/promo3/catering/callout-2.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","189245","189245","189245","72,496","","0","","","","","0,000","2","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,221","Sat, 03 Jan 2026 19:29:48 GMT","","","","","1.1","","","","","","https://deltaco.com/images/promos/2025/promo3/catering/callout-2.jpg","2026-02-27 14:05:37"
"https://deltaco.com/images/promos/2025/promo3/catering/callout-1.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","209313","209313","209313","80,184","","0","","","","","0,000","2","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,224","Sat, 03 Jan 2026 19:29:48 GMT","","","","","1.1","","","","","","https://deltaco.com/images/promos/2025/promo3/catering/callout-1.jpg","2026-02-27 14:05:37"
"https://deltaco.com/images/promos/2025/promo3/catering/callout-3.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","140143","140143","140143","53,686","","0","","","","","0,000","2","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,242","Sat, 03 Jan 2026 19:29:48 GMT","","","","","1.1","","","","","","https://deltaco.com/images/promos/2025/promo3/catering/callout-3.jpg","2026-02-27 14:05:38"
"https://deltaco.com/images/promos/2025/promo3/catering/bg-tear-bottom.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","11714","11714","11714","4,487","","0","","","","","0,000","2","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,629","Sat, 03 Jan 2026 19:29:48 GMT","","","","","1.1","","","","","","https://deltaco.com/images/promos/2025/promo3/catering/bg-tear-bottom.png","2026-02-27 14:05:37"
"https://deltaco.com/images/promos/2025/promo3/catering/bg-pico.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","178149","178149","178149","68,245","","0","","","","","0,000","2","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,773","Sat, 03 Jan 2026 19:29:48 GMT","","","","","1.1","","","","","","https://deltaco.com/images/promos/2025/promo3/catering/bg-pico.png","2026-02-27 14:05:38"
"https://deltaco.com/images/promos/2025/promo3/catering/bg-tear-top.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","11575","11575","11575","4,434","","0","","","","","0,000","2","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,843","Sat, 03 Jan 2026 19:29:48 GMT","","","","","1.1","","","","","","https://deltaco.com/images/promos/2025/promo3/catering/bg-tear-top.png","2026-02-27 14:05:38"
"https://deltaco.com/images/promos/2025/promo3/catering/heading.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","27819","27819","27819","10,657","","0","","","","","0,000","2","5","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,797","Sat, 03 Jan 2026 19:29:48 GMT","","","","","1.1","","","","","","https://deltaco.com/images/promos/2025/promo3/catering/heading.png","2026-02-27 14:05:38"
"https://deltaco.com/catering","text/html; charset=iso-8859-1","302","Found","Non indexable","Redirigé","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","217","217","217","0,083","","0","","","","","0,000","2","0","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,728","","https://deltaco.com/catering.html","Redirection HTTP","","","1.1","","","","","","https://deltaco.com/catering","2026-02-27 14:05:38"
"https://deltaco.com/images/history/historyimg_1990.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","173316","173316","173316","66,394","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,791","Sat, 03 Jan 2026 19:29:45 GMT","","","","","1.1","","","","","","https://deltaco.com/images/history/historyimg_1990.png","2026-02-27 14:05:38"
"https://deltaco.com/images/history/historyimg_1980.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","153223","153223","153223","58,697","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,734","Sat, 03 Jan 2026 19:29:45 GMT","","","","","1.1","","","","","","https://deltaco.com/images/history/historyimg_1980.png","2026-02-27 14:05:39"
"https://deltaco.com/dist/css/main.css?=69.461","text/css","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","327757","327757","327757","125,557","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,699","Tue, 03 Feb 2026 16:59:16 GMT","","","","","1.1","","","","","","https://deltaco.com/dist/css/main.css?=69.461","2026-02-27 14:05:39"
"https://deltaco.com/images/history/historyimg_2010-2018.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","786887","786887","786887","301,441","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,699","Sat, 03 Jan 2026 19:29:45 GMT","","","","","1.1","","","","","","https://deltaco.com/images/history/historyimg_2010-2018.png","2026-02-27 14:05:39"
"https://deltaco.com/images/history/historyimg_1970.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","226196","226196","226196","86,651","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,659","Sat, 03 Jan 2026 19:29:45 GMT","","","","","1.1","","","","","","https://deltaco.com/images/history/historyimg_1970.png","2026-02-27 14:05:39"
"https://deltaco.com/history","text/html; charset=iso-8859-1","302","Found","Non indexable","Redirigé","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","216","216","216","0,083","","0","","","","","0,000","2","0","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,684","","https://deltaco.com/history.html","Redirection HTTP","","","1.1","","","","","","https://deltaco.com/history","2026-02-27 14:05:39"
"https://deltaco.com/images/history/historyimg_1960.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","229252","229252","229252","87,822","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,703","Sat, 03 Jan 2026 19:29:45 GMT","","","","","1.1","","","","","","https://deltaco.com/images/history/historyimg_1960.png","2026-02-27 14:05:40"
"https://deltaco.com/images/history/historyimg_2000.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","150126","150126","150126","57,510","","0","","","","","0,000","2","2","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,799","Sat, 03 Jan 2026 19:29:45 GMT","","","","","1.1","","","","","","https://deltaco.com/images/history/historyimg_2000.png","2026-02-27 14:05:40"
"https://deltaco.com/index.php?page=news&item_id=243","text/html; charset=UTF-8","404","Not Found","Non indexable","Erreur client ","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","0","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,847","","","","","","1.1","","","","","","https://deltaco.com/index.php?page=news&item_id=243","2026-02-27 14:05:40"
"https://deltaco.com/index.php?page=news&item_id=251","text/html; charset=UTF-8","404","Not Found","Non indexable","Erreur client ","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","0","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,919","","","","","","1.1","","","","","","https://deltaco.com/index.php?page=news&item_id=251","2026-02-27 14:05:40"
"https://deltaco.com/index.php?page=news&item_id=259","text/html; charset=UTF-8","404","Not Found","Non indexable","Erreur client ","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","0","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,831","","","","","","1.1","","","","","","https://deltaco.com/index.php?page=news&item_id=259","2026-02-27 14:05:40"
"https://deltaco.com/index.php?page=news&item_id=244","text/html; charset=UTF-8","404","Not Found","Non indexable","Erreur client ","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","0","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,793","","","","","","1.1","","","","","","https://deltaco.com/index.php?page=news&item_id=244","2026-02-27 14:05:40"
"https://deltaco.com/index.php?page=news&item_id=254","text/html; charset=UTF-8","404","Not Found","Non indexable","Erreur client ","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","0","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,698","","","","","","1.1","","","","","","https://deltaco.com/index.php?page=news&item_id=254","2026-02-27 14:05:41"
"https://deltaco.com/index.php?page=news&item_id=249","text/html; charset=UTF-8","404","Not Found","Non indexable","Erreur client ","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","0","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,695","","","","","","1.1","","","","","","https://deltaco.com/index.php?page=news&item_id=249","2026-02-27 14:05:41"
"https://deltaco.com/locations","text/html; charset=iso-8859-1","302","Found","Non indexable","Redirigé","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","213","213","213","0,082","","0","","","","","0,000","3","0","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,637","","https://locations.deltaco.com/","Redirection HTTP","","","1.1","","","","","","https://deltaco.com/locations","2026-02-27 14:05:41"
"https://deltaco.com/ccpa","text/html; charset=iso-8859-1","302","Found","Non indexable","Redirigé","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","220","220","220","0,084","","0","","","","","0,000","3","0","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,642","","https://deltaco.com/consumer_privacy","Redirection HTTP","","","1.1","","","","","","https://deltaco.com/ccpa","2026-02-27 14:05:42"
"https://deltaco.com/delyeahtermsandconditions","text/html; charset=iso-8859-1","302","Found","Non indexable","Redirigé","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","204","204","204","0,078","","0","","","","","0,000","3","0","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,703","","https://deltaco.com/","Redirection HTTP","","","1.1","","","","","","https://deltaco.com/delyeahtermsandconditions","2026-02-27 14:05:42"
"https://deltaco.com/files/menu/item/1-thumb_Mini-churros﹖v=4.057.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","35840","35840","35840","13,730","","0","","","","","0,000","3","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,666","Sat, 03 Jan 2026 19:29:42 GMT","","","","","1.1","","","","","","https://deltaco.com/files/menu/item/1-thumb_Mini-churros%EF%B9%96v=4.057.jpg","2026-02-27 14:05:42"
"https://deltaco.com/files/menu/item/shakes﹖v=4.057.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","102122","102122","102122","39,121","","0","","","","","0,000","3","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,648","Sat, 03 Jan 2026 19:29:44 GMT","","","","","1.1","","","","","","https://deltaco.com/files/menu/item/shakes%EF%B9%96v=4.057.png","2026-02-27 14:05:43"
"https://deltaco.com/images/vegetarian-icon.svg","image/svg+xml","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","3199","3199","3199","1,225","","0","","","","","0,000","3","1","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,674","Sat, 03 Jan 2026 19:29:44 GMT","","","","","1.1","","","","","","https://deltaco.com/images/vegetarian-icon.svg","2026-02-27 14:05:43"
"https://deltaco.com/index.php?page=menu_items&category=desserts-shakes-and-sides","text/html; charset=UTF-8","404","Not Found","Non indexable","Erreur client ","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","0","0","0","0,000","","0","","","","","0,000","3","0","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,638","","","","","","1.1","","","","","","https://deltaco.com/index.php?page=menu_items&category=desserts-shakes-and-sides","2026-02-27 14:05:43"
"https://deltaco.com/files/menu/item/caramelcheesecakebites﹖v=4.057.png","image/png","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","65501","65501","65501","25,092","","0","","","","","0,000","3","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,650","Sat, 03 Jan 2026 19:29:42 GMT","","","","","1.1","","","","","","https://deltaco.com/files/menu/item/caramelcheesecakebites%EF%B9%96v=4.057.png","2026-02-27 14:05:43"
"https://deltaco.com/files/menu/item/thumb_donut-bites﹖v=4.057.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","41289","41289","41289","15,817","","0","","","","","0,000","3","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,653","Sat, 03 Jan 2026 19:29:44 GMT","","","","","1.1","","","","","","https://deltaco.com/files/menu/item/thumb_donut-bites%EF%B9%96v=4.057.jpg","2026-02-27 14:05:43"
"https://deltaco.com/files/menu/item/thumb_shekes﹖v=4.057.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","50212","50212","50212","19,235","","0","","","","","0,000","3","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,656","Sat, 03 Jan 2026 19:29:44 GMT","","","","","1.1","","","","","","https://deltaco.com/files/menu/item/thumb_shekes%EF%B9%96v=4.057.jpg","2026-02-27 14:05:43"
"https://deltaco.com/files/menu/item/thumb_caramelcheesecakebites﹖v=4.057.jpg","image/jpeg","200","OK","Indexable","","","0","0","","0","0","","0","","0","","0","","0","","","","","","","","","","39714","39714","39714","15,214","","0","","","","","0,000","3","3","","0","0","0","0,000","0","0","0","0","0","0","","","","","","0,653","Sat, 03 Jan 2026 19:29:44 GMT","","","","","1.1","","","","","","https://deltaco.com/files/menu/item/thumb_caramelcheesecakebites%EF%B9%96v=4.057.jpg","2026-02-27 14:05:44"
