"Adresse","Type de contenu","Code HTTP","Statut","Indexabilité","Statut d'indexabilité","Title 1","Longueur du Title 1","Largeur en pixels du Title 1","Title 2","Longueur du Title 2","Largeur en pixels du Title 2","Meta Description 1","Longueur de la Meta Description 1","Largeur en pixels de la Meta Description 1","Meta Keywords 1","Longueur des Meta Keywords 1","H1-1","Longueur du H1-1","H1-2","Longueur du H1-2","H2-1","Longueur du H2-1","H2-2","Longueur du H2-2","Meta Robots 1","Meta Robots 2","Balise X-Robots 1","Meta Refresh 1","Élément de lien en version canonique 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","Élément de lien amphtml","Taille (octets)","Transféré (octets)","Total transféré (en octets)","CO2 (mg)","Empreinte carbone","Nombre de mots","Nombre de phrases","Moyenne de mots par phrase","Score de lisibilité de Flesch","Lisibilité","Ratio texte","Crawl profondeur","Profondeur du dossier","Link Score","Liens entrants","Liens entrants uniques","Liens entrants JS uniques","% du total","Liens sortants","Liens sortants uniques","Liens sortants JS uniques","Liens sortants externes","Liens sortants externes uniques","Liens sortants JS externes uniques","Quasi-doublon le plus proche","Nombre de quasi-doublons","Erreurs d'orthographe","Erreurs de grammaire","Hachage","Temps de réponse","Last Modified","URL de redirection","Type de redirection","Cookies","Language","Version HTTP","Lien alternate mobile","Adresse sémantiquement similaire la plus proche","Score de similarité sémantique","Nbre sémantiquement similaires","Score de pertinence sémantique","Adresse codée en URL","Horodatage du crawl"
"https://vintagefrenchart.com/produit/serre-livre-art-deco-faience/","text/html; charset=UTF-8","200","OK","Indexable","","Serre-livres Art Déco faïence | Paire de collection vintage","59","506","","0","0","Paire de serre-livres Art Déco en faïence de collection. Objets vintage décoratifs pour intérieur de caractère.","111","654","","0","Paire de serre livre Art Déco en faïence","40","","0","Paire de serre livre en faïence | Art Déco","42","Descriptif détaillé des serres livre Art Déco","45","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/produit/serre-livre-art-deco-faience/","","","","","","297756","66670","66670","25,540","","548","102","5,373","76,334","Assez facile","1,407","2","2","","20","8","0","6,400","64","31","0","7","6","0","","","","","dabcee5566594d1434d621d923ea6900","0,117","Thu, 05 Mar 2026 09:11:34 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/produit/serre-livre-art-deco-faience/","2026-03-05 19:56:48"
"https://vintagefrenchart.com/produit/vase-ceramique-jean-gerbino-vallauris/","text/html; charset=UTF-8","200","OK","Indexable","","Vase Art Déco Jean Gerbino Vallauris | Céramique mosaïque","57","540","","0","0","Vase Art Déco en céramique mosaïque par Jean Gerbino, Vallauris. Pièce signée de collection. Art céramique français vintage.","124","771","","0","Vase Art Déco céramique par Jean Gerbino Vallauris","50","","0","Ancien vase en céramique signé par Jean GERBINO","47","Jean Gerbino un céramiste réputé","32","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/produit/vase-ceramique-jean-gerbino-vallauris/","","","","","","288713","66578","66578","25,505","","696","118","5,898","70,788","Assez facile","1,802","2","2","","17","5","0","4,000","58","28","0","7","6","0","","","","","9ac6e2b670e0373e4737cbfc0638eb0c","0,115","Thu, 05 Mar 2026 09:07:52 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/produit/vase-ceramique-jean-gerbino-vallauris/","2026-03-05 19:56:48"
"https://vintagefrenchart.com/produit/franz-xavier-bergmann-satyre-bacchante-sujets-bronze-erotique/","text/html; charset=UTF-8","200","OK","Indexable","","Bronze érotique Bergmann Satyre et Bacchante | Art viennois","59","543","","0","0","Bronze Satyre et Bacchante par Franz Xavier Bergmann. Art viennois érotique de collection. Sculpture signée authentique.","120","750","","0","Franz Xavier BERGMANN : Bronze Satyre et Bacchante sujets « érotique »","70","","0","Franz Xavier BERGMANN : Satyre et Bacchante deux sujets « érotique » en bronze","78","Descriptif détaillé du bronze de Franz Xavier BERGMANN","54","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/produit/franz-xavier-bergmann-satyre-bacchante-sujets-bronze-erotique/","","","","","","334498","68360","68360","26,187","","632","124","5,097","74,762","Assez facile","1,441","2","2","","22","9","0","7,200","64","30","0","7","6","0","","","","","a38fa8dc73dfb781e6136b84c8d1b528","0,105","Thu, 05 Mar 2026 09:28:06 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/produit/franz-xavier-bergmann-satyre-bacchante-sujets-bronze-erotique/","2026-03-05 19:56:48"
"https://vintagefrenchart.com/produit/paire-vases-opaline-emaillee/","text/html; charset=UTF-8","200","OK","Indexable","","Paire vases opaline émaillée XIXème | Antiquités françaises","59","536","","0","0","Paire de vases en opaline émaillée du XIXème siècle. Antiquités françaises de collection. Décor floral peint main.","114","683","","0","Paire de vases opaline émaillée du XIXème siècle","48","","0","Paire de vases en opaline émaillée du XIXème siècle","51","Dimensions","10","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/produit/paire-vases-opaline-emaillee/","","","","","","314389","67209","67209","25,746","","507","94","5,394","71,540","Assez facile","1,280","2","2","","20","8","0","6,400","63","30","0","7","6","0","","","","","b9ae84e52b14fe022633a35cf2f6a0e0","0,114","Thu, 05 Mar 2026 09:11:22 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/produit/paire-vases-opaline-emaillee/","2026-03-05 19:56:49"
"https://vintagefrenchart.com/produit/joustra-le-chat-joueur/","text/html; charset=UTF-8","200","OK","Indexable","","Joustra Le Chat Joueur | Jouet mécanique vintage français","57","527","","0","0","Joustra Le Chat Joueur, jouet mécanique vintage français. Objet de collection pour amateur de jouets anciens. État d'origine.","125","768","","0","JOUSTRA Le chat joueur","22","","0","JOUSTRA jouet vintage « Le chat joueur »","40","Produits similaires","19","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/produit/joustra-le-chat-joueur/","","","","","","267296","65606","65606","25,132","","469","91","5,154","75,155","Assez facile","1,392","2","2","","14","5","0","4,000","52","26","0","7","6","0","","","","","7001548c876b18679d7613b9daa0dfb9","0,127","Thu, 05 Mar 2026 09:23:56 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/produit/joustra-le-chat-joueur/","2026-03-05 19:56:49"
"https://vintagefrenchart.com/produit/nina-ricci-flacon-de-parfum-geant-nina-brocante-en-ligne/","text/html; charset=UTF-8","200","OK","Indexable","","Flacon de parfum géant Nina Ricci NiNa | Vintage luxe","53","480","","0","0","Flacon de parfum géant Nina Ricci NiNa vintage. Collection parfumerie de luxe française. Objet décoratif d'exception.","117","717","","0","Nina RICCI Flacon de parfum géant NiNa","38","","0","Nina RICCI Flacon de parfum géant","33","Flacon factice de Nina RICCI » NiNa » Fabriqué par et dans les atelier Lalique","78","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/produit/nina-ricci-flacon-de-parfum-geant-nina-brocante-en-ligne/","","","","","","306295","66492","66492","25,472","","474","91","5,209","71,792","Assez facile","1,222","2","2","","76","31","0","24,800","64","32","0","7","6","0","","","","","ed16d30094932c3bed48b8e9225f9a05","0,114","Thu, 05 Mar 2026 09:07:57 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/produit/nina-ricci-flacon-de-parfum-geant-nina-brocante-en-ligne/","2026-03-05 19:56:49"
"https://vintagefrenchart.com/produit/chocolat-menier-plaque-emaillee/","text/html; charset=UTF-8","200","OK","Indexable","","Plaque émaillée Chocolat Menier | Publicité vintage française","61","547","","0","0","Plaque émaillée Chocolat Menier originale. Icône de la publicité française vintage. Objet de collection et décoration murale.","125","749","","0","CHOCOLAT MENIER plaque émaillée","31","","0","très belle et grande plaque émaillée CHOCOLAT MENIER TRES BEL ETAT dimension 110cm / 75cm","89","Produits similaires","19","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/produit/chocolat-menier-plaque-emaillee/","","","","","","280117","64659","64659","24,770","","445","87","5,115","64,762","Normal","1,336","2","2","","70","29","0","23,200","63","31","0","7","6","0","","","","","c3e8a0242c45dc306c84e962a61bdf6d","0,166","Thu, 05 Mar 2026 09:20:21 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/produit/chocolat-menier-plaque-emaillee/","2026-03-05 19:56:50"
"https://vintagefrenchart.com/produit/berrogaz-plaque-ancienne-publicitaire/","text/html; charset=UTF-8","200","OK","Indexable","","BERROGAZ : Plaque ancienne publicitaire | Vintage French Art","60","549","","0","0","BERROGAZ : Plaque ancienne publicitaire Objet de collection vintage pour décoration murale authentique. Achat en ligne sécurisé.","128","797","","0","BERROGAZ : Plaque ancienne publicitaire","39","","0","BERROGAZ : Plaque ancienne publicitaire « cellulo-color »","57","Descriptif détaillé de la plaque ancienne Berrogaz","50","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/produit/berrogaz-plaque-ancienne-publicitaire/","","","","","","301484","66018","66018","25,290","","501","101","4,960","67,386","Normal","1,341","2","2","","78","31","0","24,800","64","31","0","7","6","0","","","","","c386a6f454222017274ebcf8f7f1a358","0,100","Thu, 05 Mar 2026 09:07:03 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/produit/berrogaz-plaque-ancienne-publicitaire/","2026-03-05 19:56:50"
"https://vintagefrenchart.com/produit/jouet-vintage-mont-blanc-oscar/","text/html; charset=UTF-8","200","OK","Indexable","","Montblanc Triporteur Oscar | Jouet vintage de collection","56","500","","0","0","Jouet vintage Montblanc Triporteur « Oscar, jamais en retard ». Objet de collection jouet ancien français. Pièce rare.","118","710","","0","MONTBLANC Triporteur « livraisons Oscar, jamais en retard »","59","","0","MONTBLANC : Jouet vintage Triporteur Oscar","42","Produits similaires","19","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/produit/jouet-vintage-mont-blanc-oscar/","","","","","","269983","65040","65040","24,916","","405","83","4,880","69,029","Normal","1,283","2","2","","17","5","0","4,000","52","27","0","7","6","0","","","","","e2ab8b0cae03480f70e12ea07e48ca3e","0,291","Thu, 05 Mar 2026 09:23:54 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/produit/jouet-vintage-mont-blanc-oscar/","2026-03-05 19:56:50"
"https://vintagefrenchart.com/produit/plaque-emaillee-touring-club-france/","text/html; charset=UTF-8","200","OK","Indexable","","Plaque émaillée Touring Club de France circa 1940 | Rare","56","508","","0","0","Plaque émaillée Touring Club de France des années 1940. Pièce rare de collection automobile vintage. Brocante en ligne.","119","738","","0","Plaque émaillée Touring Club de France circa 1940","49","","0","Touring Club de France : Authentique plaque émaillée ancienne","61","Caractéristiques de la plaque émaillée :","40","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/produit/plaque-emaillee-touring-club-france/","","","","","","293685","66157","66157","25,343","","708","123","5,756","77,916","Assez facile","1,796","2","2","","22","9","0","7,200","66","32","0","7","6","0","","","","","b45f5245e37c54418747afbaa7664ed3","0,091","Thu, 05 Mar 2026 09:07:47 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/produit/plaque-emaillee-touring-club-france/","2026-03-05 19:56:50"
"https://vintagefrenchart.com/produit/vanderbilt-flacon-de-parfum-geant-brocante-en-ligne/","text/html; charset=UTF-8","200","OK","Indexable","","Flacon de parfum géant Vanderbilt | Collection vintage","54","484","","0","0","Flacon de parfum géant Vanderbilt vintage. Objet de collection parfumerie de luxe. Décoration originale pour vitrine.","117","709","","0","Vanderbilt Flacon de parfum géant","33","","0","Produits similaires","19","Valentino Flacon de parfum géant","32","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/produit/vanderbilt-flacon-de-parfum-geant-brocante-en-ligne/","","","","","","305542","66927","66927","25,638","","494","96","5,146","71,801","Assez facile","1,272","2","2","","70","31","0","24,800","64","31","0","7","6","0","","","","","65815bc9f3a3711dbe4b5ae2011655e0","0,295","Thu, 05 Mar 2026 09:08:02 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/produit/vanderbilt-flacon-de-parfum-geant-brocante-en-ligne/","2026-03-05 19:56:50"
"https://vintagefrenchart.com/produit/lampe-bureau-zig-zag-chan-shui-elite-annees-80/","text/html; charset=UTF-8","200","OK","Indexable","","Lampe Zig Zag Chan Shui pour Elite | Design années 80","53","491","","0","0","Lampe de bureau Zig Zag par Chan Shui pour Elite, années 1980. Design postmoderne de collection. Luminaire vintage original.","124","780","","0","Lampe de bureau Zig Zag par Chan Shui pour Elite | Années 1980","62","","0","Lampe de bureau Zig Zag par Chan Shui pour Elite Lighting","57","Caractéristiques :","18","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/produit/lampe-bureau-zig-zag-chan-shui-elite-annees-80/","","","","","","325749","67973","67973","26,039","","640","117","5,470","79,142","Assez facile","1,445","2","2","","20","8","0","6,400","64","32","0","7","6","0","","","","","ab01558c4aee6297c0acbbc7a85213b5","0,111","Thu, 05 Mar 2026 09:07:12 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/produit/lampe-bureau-zig-zag-chan-shui-elite-annees-80/","2026-03-05 19:56:50"
"https://vintagefrenchart.com/produit/arne-jacobsen-lampe-vintage-scandinave/","text/html; charset=UTF-8","200","OK","Indexable","","Lampe scandinave vintage 1950/60 style Arne Jacobsen","52","503","","0","0","Lampe vintage design scandinave des années 1950/60, dans le style d'Arne Jacobsen. Luminaire de collection nordique authentique.","128","817","","0","Lampe vintage design scandinave 1950/60 |dlg Arne Jacobsen | Brocante en ligne","78","","0","Lampe vintage scandinave à rotule orientable 1950/60","52","Produits similaires","19","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/produit/arne-jacobsen-lampe-vintage-scandinave/","","","","","","323149","67829","67829","25,984","","560","109","5,138","68,980","Normal","1,370","2","2","","18","7","0","5,600","64","32","0","7","6","0","","","","","36c4e07a6aab96b10c09eb0fef680c","0,120","Thu, 05 Mar 2026 09:07:15 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/produit/arne-jacobsen-lampe-vintage-scandinave/","2026-03-05 19:56:50"
"https://vintagefrenchart.com/produit/plaque-emaillee-ancienne-vedette-capiello/","text/html; charset=UTF-8","200","OK","Indexable","","Plaque émaillée Vedette par Cappiello | Art publicitaire","56","488","","0","0","Plaque émaillée ancienne Vedette signée Cappiello. Chef-d'œuvre de l'art publicitaire français. Collection vintage authentique.","127","767","","0","Plaque émaillée ancienne : VEDETTE « Capiello »","47","","0","VEDETTE Capiello : Ancienne plaque émaillée double face de 1951","63","Caractéristiques de la plaque émaillée Vedette :","48","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/produit/plaque-emaillee-ancienne-vedette-capiello/","","","","","","299907","65877","65877","25,236","","561","109","5,147","70,112","Assez facile","1,479","2","2","","26","8","0","6,400","65","32","0","7","6","0","","","","","b704146e84ea2ee8c6740cff982ff53f","0,121","Thu, 05 Mar 2026 09:07:22 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/produit/plaque-emaillee-ancienne-vedette-capiello/","2026-03-05 19:56:51"
"https://vintagefrenchart.com/produit/lampe-vintage-tizio-richard-sapper/","text/html; charset=UTF-8","200","OK","Indexable","","Lampe Tizio Richard Sapper | Design italien vintage","51","457","","0","0","Lampe vintage Tizio par Richard Sapper. Icône du design italien. Luminaire articulé de collection en état fonctionnel.","118","711","","0","Lampe vintage Tizio par Richard Sapper","38","","0","Lampe vintage de 1972 Tizio Richard Sapper","42","Produits similaires","19","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/produit/lampe-vintage-tizio-richard-sapper/","","","","","","297673","66327","66327","25,409","","623","119","5,235","71,430","Assez facile","1,572","2","2","","29","9","0","7,200","63","32","0","7","6","0","","","","","f82568de9f29a0e3c4b425e2953d88c7","0,184","Thu, 05 Mar 2026 09:07:10 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/produit/lampe-vintage-tizio-richard-sapper/","2026-03-05 19:56:51"
"https://vintagefrenchart.com/produit/lampe-de-bureau-vintage-louis-christian-kalff-brocante-en-ligne/","text/html; charset=UTF-8","200","OK","Indexable","","Lampe de bureau vintage Louis Christian Kalff | Design 50s","58","526","","0","0","Lampe de bureau vintage par Louis Christian Kalff. Design néerlandais des années 50. Luminaire de collection en état d'origine.","127","780","","0","Lampe de bureau vintage Louis Christian KALFF","45","Lampe de bureau vintage Louis Christian KALFF","45","Lampe de bureau vintage","23","Produits similaires","19","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/produit/lampe-de-bureau-vintage-louis-christian-kalff-brocante-en-ligne/","","","","","","323109","69177","69177","26,500","","532","104","5,115","68,859","Normal","1,292","2","2","","29","9","0","7,200","64","32","0","7","6","0","","","","","e5e880e6b7cb2406206d3e4eb278166e","0,112","Thu, 05 Mar 2026 09:08:04 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/produit/lampe-de-bureau-vintage-louis-christian-kalff-brocante-en-ligne/","2026-03-05 19:56:51"
"https://vintagefrenchart.com/produit/accolay-lampe-vintage-design-georges-pelletier-1960-70/","text/html; charset=UTF-8","200","OK","Indexable","","Lampe Accolay Georges Pelletier 1960/70 | Céramique vintage","59","559","","0","0","Lampe vintage Accolay design Georges Pelletier années 1960/70. Céramique d'art française. Luminaire de collection unique.","121","764","","0","Lampe Accolay vintage design Georges Pelletier 1960/70","54","","0","Vieille lampe Accolay design Georges Pelletier 1960/70","54","Le designer Georges Pelletier","29","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/produit/accolay-lampe-vintage-design-georges-pelletier-1960-70/","","","","","","298328","66986","66986","25,661","","754","136","5,544","71,839","Assez facile","1,849","2","2","","29","9","0","7,200","65","31","0","7","6","0","","","","","8ded5feac74ad0392130f8fca337569a","0,109","Thu, 05 Mar 2026 09:07:17 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/produit/accolay-lampe-vintage-design-georges-pelletier-1960-70/","2026-03-05 19:56:51"
"https://vintagefrenchart.com/produit/ancienne-plaque-emaillee-jaz-horlogerie/","text/html; charset=UTF-8","200","OK","Indexable","","Plaque émaillée JAZ Réveil de Précision | Horlogerie vintage","60","538","","0","0","Ancienne plaque émaillée JAZ « Réveil de Précision ». Objet de collection horlogerie publicitaire vintage. État d'origine.","122","717","","0","JAZ « Réveil de Précision » : Ancienne plaque émaillée","54","","0","Ancienne plaque publicitaire émaillée JAZ « Réveil de Précision »","65","Détails de la plaque émaillée JAZ :","35","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/produit/ancienne-plaque-emaillee-jaz-horlogerie/","","","","","","300242","67169","67169","25,731","","683","125","5,464","78,043","Assez facile","1,702","2","2","","14","5","0","4,000","66","30","0","7","6","0","","","","","5cf60f072ca507886252d0d33b175b61","0,115","Thu, 05 Mar 2026 09:07:20 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/produit/ancienne-plaque-emaillee-jaz-horlogerie/","2026-03-05 19:56:51"
"https://vintagefrenchart.com/boutique/page/2/","text/html; charset=UTF-8","200","OK","Indexable","","Boutique 2 | Vintage French Art","31","277","","0","0","Explorez notre boutique d'art vintage français. Affiches, illustrations et œuvres originales soigneusement sélectionnées. Pièces uniques et authentiques pour décorer votre intérieur.","182","1105","","0","","0","","0","Brocante en ligne d’objets vintage rares et authentiques","56","Plaque émaillée vintage Pneus DUNLOP","36","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/boutique/page/2/","https://vintagefrenchart.com/boutique/page/3/","https://vintagefrenchart.com/boutique/","","","","383813","71021","71021","27,207","","859","159","5,403","75,387","Assez facile","1,594","2","3","","11","5","0","4,000","126","57","0","7","6","0","","","","","e3c3e35d2baa815d9d627a8f12803a04","1,162","Thu, 05 Mar 2026 18:56:51 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/boutique/page/2/","2026-03-05 19:56:51"
"https://vintagefrenchart.com/boutique/page/5/","text/html; charset=UTF-8","200","OK","Indexable","","Boutique 5 | Vintage French Art","31","277","","0","0","Explorez notre boutique d'art vintage français. Affiches, illustrations et œuvres originales soigneusement sélectionnées. Pièces uniques et authentiques pour décorer votre intérieur.","182","1105","","0","","0","","0","Brocante en ligne d’objets vintage rares et authentiques","56","Paire de serre livre Art Déco en faïence","40","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/boutique/page/5/","","https://vintagefrenchart.com/boutique/page/4/","","","","355804","70983","70983","27,192","","769","140","5,493","75,075","Assez facile","1,563","2","3","","10","5","0","4,000","112","56","0","7","6","0","","","","","ede3ef10aedebd5f2ab8d15dda5391b2","1,012","Thu, 05 Mar 2026 18:56:51 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/boutique/page/5/","2026-03-05 19:56:51"
"https://vintagefrenchart.com/boutique/page/3/","text/html; charset=UTF-8","200","OK","Indexable","","Boutique 3 | Vintage French Art","31","277","","0","0","Explorez notre boutique d'art vintage français. Affiches, illustrations et œuvres originales soigneusement sélectionnées. Pièces uniques et authentiques pour décorer votre intérieur.","182","1105","","0","","0","","0","Brocante en ligne d’objets vintage rares et authentiques","56","Camille Tharaud vase Art Déco en porcelaine de Limoges","54","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/boutique/page/3/","https://vintagefrenchart.com/boutique/page/4/","https://vintagefrenchart.com/boutique/page/2/","","","","383031","71530","71530","27,402","","852","154","5,532","75,313","Assez facile","1,590","2","3","","11","5","0","4,000","125","62","0","7","6","0","","","","","ac0412ddb70f9e99535c77a14bc4af9c","1,103","Thu, 05 Mar 2026 18:56:51 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/boutique/page/3/","2026-03-05 19:56:52"
"https://vintagefrenchart.com/boutique/page/4/","text/html; charset=UTF-8","200","OK","Indexable","","Boutique 4 | Vintage French Art","31","277","","0","0","Explorez notre boutique d'art vintage français. Affiches, illustrations et œuvres originales soigneusement sélectionnées. Pièces uniques et authentiques pour décorer votre intérieur.","182","1105","","0","","0","","0","Brocante en ligne d’objets vintage rares et authentiques","56","Guéridon vintage et table d’appoint | design scandinave | année 60","66","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/boutique/page/4/","https://vintagefrenchart.com/boutique/page/5/","https://vintagefrenchart.com/boutique/page/3/","","","","383946","72601","72601","27,812","","863","155","5,568","76,980","Assez facile","1,589","2","3","","11","5","0","4,000","125","61","0","7","6","0","","","","","94bb0c6f061b6006f4f8bd311dc60e67","1,543","Thu, 05 Mar 2026 18:56:51 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/boutique/page/4/","2026-03-05 19:56:51"
"https://vintagefrenchart.com/produit/plaque-emaillee-nestle-creme-de-gruyere/","text/html; charset=UTF-8","200","OK","Indexable","","Plaque émaillée Nestlé Crème de Gruyère | Collection vintage","60","549","","0","0","Plaque émaillée Nestlé Crème de Gruyère authentique. Publicité vintage alimentaire de collection. Objet décoratif rétro recherché.","130","790","","0","Plaque émaillée Nestlé crème de gruyère","39","","0","Plaque émaillée Nestlé crème de gruyère entièrement d’origine aucune restauration.","82","Produits similaires","19","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/produit/plaque-emaillee-nestle-creme-de-gruyere/","","","","","","291624","65604","65604","25,132","","550","104","5,288","73,490","Assez facile","1,494","2","2","","22","9","0","7,200","65","31","0","7","6","0","","","","","b9dd8e08ba19e7f9564d54299867f787","0,098","Thu, 05 Mar 2026 09:20:32 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/produit/plaque-emaillee-nestle-creme-de-gruyere/","2026-03-05 19:56:54"
"https://vintagefrenchart.com/produit/plaque-ancienne-publicitaire-berrogaz/","text/html; charset=UTF-8","200","OK","Indexable","","Plaque publicitaire ancienne Berrogaz | Objet de collection","59","518","","0","0","Plaque ancienne publicitaire Berrogaz en état d'origine. Décoration vintage authentique pour collectionneurs avertis.","117","714","","0","BERROGAZ : Plaque ancienne publicitaire","39","","0","BERROGAZ : Plaque ancienne publicitaire","39","Descriptif détaillé de la plaque ancienne Berrogaz","50","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/produit/plaque-ancienne-publicitaire-berrogaz/","","","","","","303587","66646","66646","25,531","","521","111","4,694","67,945","Normal","1,378","2","2","","26","11","0","8,800","64","30","0","7","6","0","","","","","eea552e19ddcf9d5f94c8b6d95eaf89a","0,164","Thu, 05 Mar 2026 09:08:09 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/produit/plaque-ancienne-publicitaire-berrogaz/","2026-03-05 19:56:54"
"https://vintagefrenchart.com/produit/fauteuils-borsani-osvaldo/","text/html; charset=UTF-8","200","OK","Indexable","","Fauteuils Borsani Osvaldo vintage 70 | Design bureau italien","60","532","","0","0","Fauteuils de bureau vintage années 70 par Borsani Osvaldo. Design italien de collection. Mobilier professionnel rétro.","118","716","","0","Fauteuils de bureau vintage 70′ par BORSANI OSVALDO","51","","0","Osvaldo Borsani (1911-1985)","27","Produits similaires","19","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/produit/fauteuils-borsani-osvaldo/","","","","","","277895","66299","66299","25,398","","780","127","6,142","68,820","Normal","2,060","2","2","","16","6","0","4,800","56","28","0","7","6","0","","","","","bcca1c7917f9cc31779f0614e00263e8","0,249","Thu, 05 Mar 2026 09:20:40 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/produit/fauteuils-borsani-osvaldo/","2026-03-05 19:57:00"
"https://vintagefrenchart.com/produit/lot-chaise-design-mobilor-herbst/","text/html; charset=UTF-8","200","OK","Indexable","","Chaises Design René Herbst par Mobilor | Lot de 5 vintage","57","516","","0","0","Lot de 5 chaises design René Herbst par Mobilor. Mobilier vintage moderniste de collection. Métal et bois.","106","645","","0","Lot de 5 Chaises Design René HERBST par Mobilor","47","","0","Produits similaires","19","Fauteuils de bureau vintage 70′ par BORSANI OSVALDO","51","index, follow, max-snippet:-1, max-image-preview:large, max-video-preview:-1","","","","https://vintagefrenchart.com/produit/lot-chaise-design-mobilor-herbst/","","","","","","265951","64127","64127","24,566","","408","74","5,514","62,312","Normal","1,318","2","2","","19","6","0","4,800","55","29","0","7","6","0","","","","","e2d95fdf71a305a3195e4cb687f7ec8","0,335","Thu, 05 Mar 2026 09:20:29 GMT","","","","fr-FR","1.1","","","","","","https://vintagefrenchart.com/produit/lot-chaise-design-mobilor-herbst/","2026-03-05 19:57:00"
