"Adresse","Type de contenu","Taille (octets)","Liens entrants IMG","Indexabilité","Statut d'indexabilité","Dimensions"
"https://ofreropizza.com/wp-content/uploads/2024/09/medittt-510x510.jpg","image/jpeg","35771","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/2149872392-66e7e77509797.jpg","image/jpeg","83245","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/2150280199-66e7e772acaee.webp","image/webp","34606","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/15242-66e2f6ced1889.webp","image/webp","40056","2","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/328-66e7e77910c64.webp","image/webp","69928","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/27860-66e7e77af0890.jpg","image/jpeg","57864","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/IMG-20200502-WA0000.jpg","image/jpeg","934799","0","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/alaaaskaaa-100x100.jpg","image/jpeg","3872","2","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2025/04/theboxx-100x100.jpg","image/jpeg","3832","8","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/IMG-20200502-WA0000-510x510.jpg","image/jpeg","85072","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/napoli_pizza-100x100.jpg","image/jpeg","3566","2","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/classs-510x510.jpg","image/jpeg","36706","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/reinee-100x100.jpg","image/jpeg","3444","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/classs.jpg","image/jpeg","194554","0","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/coca-510x510.jpg","image/jpeg","21436","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/Eau-plate-50cl-100x100.png","image/png","6383","4","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/Haagen-Dazs-100x100.jpg","image/jpeg","4201","4","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/coca.jpg","image/jpeg","51959","0","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/2869-1-66e7df9c80e1a.webp","image/webp","33582","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/13490-66e7df304fc96.webp","image/webp","22810","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/15595-66e7dc717b7c1.webp","image/webp","92106","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/2150852201-66e7e01d78b5f.webp","image/webp","42936","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/42545-66e7dc710f829.webp","image/webp","68200","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/9906084.webp","image/webp","184994","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/8061748.webp","image/webp","269622","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/39996.webp","image/webp","82112","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/18831.webp","image/webp","184466","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/52442.webp","image/webp","102214","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/762-66e2fad1e6064.webp","image/webp","93322","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/2150134278-66e2fad2c09ee.webp","image/webp","47038","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/988-66e2fad4f2618.webp","image/webp","61460","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/24779175-66e2fad8f1191.webp","image/webp","63222","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/duchesssee-100x100.jpg","image/jpeg","3871","2","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/2150419420-66e2face592f6.webp","image/webp","34648","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/mariiina.jpg","image/jpeg","223895","0","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/mariiina-510x510.jpg","image/jpeg","42487","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/mennnu-510x510.jpg","image/jpeg","42668","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/mennnu.jpg","image/jpeg","203840","0","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/2pizzaaaa-100x100.png","image/png","14964","2","Indexable","",""
"https://secure.gravatar.com/avatar/104277ee36e13c9210b3ab81d846cd08907335b0d8d247fb150420c9c0dc568e?s=90&d=mm&r=g","image/jpeg","1363","2","Indexable","",""
"https://secure.gravatar.com/avatar/322838d77b4e6c2748b21c3a201705334bb86337efd70136b69e765709198b84?s=90&d=mm&r=g","image/jpeg","1363","11","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/la-vegaan-100x100.jpg","image/jpeg","4097","2","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/chevree.jpg","image/jpeg","170007","0","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/chevree-510x510.jpg","image/jpeg","29812","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/savoyardee-100x100.jpg","image/jpeg","3783","2","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/2148247904-1.webp","image/webp","70044","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/1807_1.webp","image/webp","477484","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/2149872395.webp","image/webp","664716","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/2788488.webp","image/webp","302868","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/2149269332-1.webp","image/webp","735226","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/2149009626.webp","image/webp","67958","1","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/Nuggets-poulet-BD-scaled-1-100x100.jpg","image/jpeg","3819","4","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/oreocreamcheesebrownies-9-735x735-1-100x100.webp","image/webp","3302","4","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/onion-rings.jpg","image/jpeg","177964","0","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/curryyy.jpg","image/jpeg","178254","0","Indexable","",""
"https://ofreropizza.com/wp-content/uploads/2024/09/onion-rings-510x510.jpg","image/jpeg","54591","1","Indexable","",""
